Ticker,Type
EDSA,Pullback
EE,Pullback
EFXT,Pullback
EIKN,Big Move
ELMD,Big Move
ELVA,Big Move
ELVN,Pullback
ENOV,Pullback
ENPH,Big Move
ESTA,Pullback
ETON,Pullback
EVH,Pullback
EWTX,Pullback
EXK,Pullback
EXTR,Big Move
F,Big Move
FA,Pullback
FABC,Pullback
FCEL,Big Move
FENC,Big Move
FIG,Big Move
FIGR,Big Move
FIVN,Pullback
FLY,Big Move
FLYW,Pullback
FMC,Big Move
FN,Big Move
FPS,Big Move
FRMI,Big Move
FSM,Pullback
FTAI,Pullback
FTK,Big Move
FTRE,Pullback
FUN,Pullback
FWDI,Big Move
FWRD,Big Move
GAIN,Big Move
GDS,Pullback
GDYN,Pullback
GEMI,Big Move
GEV,Pullback
GFS,Pullback
GHM,Pullback
GRC,Pullback
GRND,Pullback
GRPN,Pullback
GRRR,Pullback
HCSG,Pullback
HELE,Pullback
HL,Pullback
HMC,Big Move
HNGE,Pullback
HOG,Pullback
HOOD,Pullback & Big Move
HPE,Big Move
HPQ,Pullback
HRB,Pullback
HTLD,Big Move
HUN,Pullback
IBP,Big Move
IBRX,Pullback
ICHR,Pullback
ICLR,Pullback
ILMN,Pullback
IMDX,Big Move
IMSR,Big Move
IMVT,Pullback
INBX,Pullback
INDI,Pullback
INFQ,Big Move
INSW,Pullback
INTC,Pullback
IPI,Pullback
IPWR,Big Move
IPX,Pullback
IREN,Big Move
IRON,Pullback
ITGR,Pullback
J,Big Move
JBHT,Big Move
JBIO,Pullback
JKS,Pullback
JLHL,Big Move
JTAI,Big Move
KAI,Pullback
KALU,Pullback
KFRC,Pullback
KLAR,Big Move
KNSA,Pullback
KNX,Big Move
KOPN,Big Move
KOS,Pullback
KSPI,Pullback
KURA,Pullback
KWR,Pullback
LAR,Pullback
LBRT,Pullback
LFST,Pullback
LFUS,Pullback
LGN,Pullback
LIDR,Pullback
LIND,Pullback
LION,Pullback
LITE,Pullback
LOAR,Pullback
LPL,Big Move
LSCC,Pullback
LTRX,Big Move
LUMN,Big Move
MANE,Pullback
MBUU,Pullback
MBX,Pullback
MCHP,Pullback
MD,Pullback
MKSI,Pullback
MLTX,Pullback
MNKD,Pullback
MNPR,Pullback
MOH,Pullback
MPTI,Big Move
MRVI,Pullback
MSTR,Pullback & Big Move
MUX,Pullback
MWH,Pullback
NAK,Pullback
NAVN,Pullback
NBIS,Big Move
NBTX,Big Move
NESR,Pullback
NEXA,Big Move
NEXN,Big Move
NIO,Pullback
NKLR,Big Move
NN,Big Move
NOA,Big Move
NOMD,Big Move
NP,Pullback
NPKI,Pullback
NRXS,Big Move
NTGR,Pullback
NTSK,Pullback
NUAI,Big Move
NUTX,Pullback
NVAX,Pullback
NVEC,Pullback
NVMI,Big Move
NVTS,Big Move
OBE,Pullback
OCC,Big Move
OCS,Pullback
OCUL,Pullback
ODFL,Big Move
OII,Pullback
OLLI,Big Move
OMCL,Pullback
ONDS,Big Move
OPRX,Big Move
OPTX,Big Move
OSRH,Pullback
OSS,Big Move
OWL,Pullback
PAYC,Pullback
PBI,Pullback
PCT,Big Move
PDFS,Pullback
PHVS,Pullback
PI,Pullback
PII,Pullback
PL,Big Move
PLAB,Pullback
PLGO,Big Move
PLPC,Pullback
PLSE,Big Move
POET,Big Move
POWI,Pullback
POWL,Pullback
PPTA,Pullback
PRAX,Pullback
PRCH,Pullback
PRCT,Pullback
PRG,Pullback
PRKS,Pullback
PSNL,Big Move
PTCT,Pullback
PTEN,Pullback
PURR,Big Move
QBTS,Pullback
QCLS,Big Move
QCOM,Pullback
QNTM,Big Move
QTTB,Big Move
QUBT,Big Move
RAPP,Pullback
RARE,Pullback
RBRK,Big Move
RCUS,Pullback
RDAC,Big Move
RDW,Big Move
RELL,Big Move
REPX,Pullback
RGTI,Pullback
RILY,Big Move
RKLB,Big Move
RMBS,Pullback
ROG,Pullback
ROKU,Pullback
ROOT,Pullback
RSI,Pullback
RVLV,Big Move
RVMD,Pullback
RVTY,Pullback
RXT,Big Move
RYTM,Pullback
SA,Pullback
SAH,Pullback
SAIA,Big Move
SAIL,Big Move
SATL,Big Move
SBET,Big Move
SCSC,Pullback
SDGR,Pullback
SEDG,Big Move
SENS,Big Move
SEPN,Big Move
SG,Pullback
SGHC,Pullback
SGHT,Big Move
SGMT,Pullback
SGRY,Pullback
SHIM,Big Move
SHMD,Big Move
SILC,Big Move
SION,Pullback
SIRI,Pullback
SKLZ,Pullback
SLS,Big Move
SM,Pullback
SMX,Big Move
SNDA,Pullback
SNDK,Pullback
SNDR,Big Move
SONO,Pullback
SOUN,Pullback
SPHR,Pullback
SPIR,Pullback
SSRM,Pullback
STAA,Big Move
STEP,Pullback
STFS,Big Move
STRZ,Big Move
STUB,Big Move
SUPN,Pullback
SUPX,Big Move
SWKS,Pullback
SXT,Pullback
SYRE,Pullback
TALO,Pullback
TBLA,Pullback
TDAY,Pullback
TDOC,Pullback
TE,Pullback
TEAM,Pullback
TEX,Pullback
TFII,Big Move
TGB,Pullback
TGEN,Big Move
TGLS,Big Move
TGTX,Pullback
THC,Pullback
TMC,Pullback
TMQ,Pullback
TPB,Pullback
TRT,Big Move
TRVI,Pullback
TTWO,Big Move
TVTX,Pullback
U,Pullback
UFPT,Pullback
ULCC,Pullback
ULH,Big Move
UMAC,Big Move
UMC,Big Move
UNIT,Pullback
UPST,Big Move
URG,Pullback
USAR,Pullback
USPH,Big Move
VC,Pullback
VCYT,Pullback
VECO,Pullback
VIA,Big Move
VIAV,Pullback
VICR,Pullback
VIK,Big Move
VISN,Pullback
VIST,Big Move
VOYG,Big Move
VRNS,Pullback
VSAT,Big Move
VSNT,Big Move
VSTS,Big Move
VTVT,Big Move
VVX,Pullback
WATT,Pullback & Big Move
WBI,Pullback
WDC,Pullback
WERN,Big Move
WFRD,Pullback
WKEY,Big Move
WOLF,Big Move
WRLD,Pullback
WW,Big Move
WYFI,Big Move
WYY,Big Move
XERS,Pullback
XRX,Pullback
XXI,Big Move
YETI,Pullback & Big Move
YOU,Pullback
ZEPP,Big Move
