Ticker,Price,Gain,Vol
STGW,7.43,6.75,9.8
SUPX,8.0,5.26,2.4
SVCO,13.79,11.21,9.7
SYM,44.95,6.67,97.1
SYNA,124.23,5.84,164.3
TATT,48.23,6.02,13.1
TE,9.48,6.76,346.3
TENB,36.88,10.12,99.4
TENX,14.55,7.78,14.7
TGB,6.88,8.18,36.4
TRAX,20.12,18.28,11.8
TRLV,9.83,6.39,19.7
TRT,12.32,5.03,11.2
TSAT,50.62,10.04,16.4
TW,99.66,8.21,185.0
UCTT,142.59,9.1,160.2
ULCC,7.91,5.47,29.4
UMAC,22.3,15.96,158.5
UP,8.97,9.52,1.2
VBNK,23.21,13.44,2.7
VECO,75.8,9.11,142.8
VGNT,42.01,6.62,86.7
VNET,8.04,7.06,51.9
VOYG,32.25,6.86,113.1
VPG,149.91,5.5,81.9
VRT,334.82,9.07,2237.3
VSAT,89.81,17.11,226.4
WOLF,48.25,9.06,359.8
WTO,7.14,6.57,3.2
WTS,391.45,9.06,197.3
WYFI,38.85,7.78,86.5
XNDU,12.11,9.89,47.5
ZEPP,5.21,10.15,1.0
ZYME,26.14,8.46,16.9
