Ticker,Price,Gain,Vol
FLY,39.37,17.8,419.1
FND,53.77,8.98,134.8
FORM,130.24,12.46,204.2
FOUR,39.45,10.72,61.7
FPS,58.21,9.42,408.2
FSLR,271.17,8.79,836.6
FSM,8.61,6.43,50.4
FTAI,241.34,6.9,246.2
FUN,24.39,5.4,41.9
FWRG,11.94,8.74,14.9
GCO,42.72,9.48,7.6
GCT,33.45,5.49,25.9
GD,358.86,5.22,350.8
GFI,35.9,7.07,134.3
GFS,80.74,7.91,520.2
GGAL,55.41,11.67,73.0
GHM,103.0,7.22,28.4
GILT,15.37,13.35,16.1
GLXY,33.27,10.35,198.5
GNRC,257.33,7.62,237.1
GOLD,43.29,6.21,18.3
GOLF,99.44,5.17,27.6
GPGI,12.16,5.56,23.7
GRRR,17.78,10.37,34.3
GSIT,7.93,8.78,19.6
GTES,26.84,5.96,48.2
HBM,26.64,7.94,167.5
HEI,339.22,5.72,245.2
HELE,29.04,5.48,14.3
HIMX,17.68,8.93,101.4
HL,14.99,6.69,282.7
HLF,12.2,7.77,17.8
HLIT,14.51,7.48,77.5
HMY,15.21,5.48,76.5
HOG,25.74,5.41,55.4
HON,219.12,6.43,1120.3
HOOD,92.23,6.8,2471.4
HOV,120.87,8.0,12.9
HSBC,90.72,5.29,169.1
HTCO,5.79,26.14,3.6
HUN,15.08,5.97,62.2
HUT,116.31,10.06,486.5
HWM,264.6,6.06,628.0
HXL,97.36,6.32,78.0
HYLN,7.51,8.53,46.8
HYMC,25.19,9.62,68.8
IAG,16.14,8.76,91.4
IBP,207.5,6.06,97.1
ICHR,84.04,16.45,81.0
IDCC,276.66,8.96,91.8
IDR,34.51,8.69,9.2
IE,10.82,6.92,24.5
IESC,731.33,7.83,133.5
IIPR,61.77,6.21,22.3
IMOS,63.76,15.67,6.7
IMSR,7.24,5.85,29.2
IMUX,13.07,11.61,3.3
IMVT,32.88,5.45,85.8
INNV,9.15,9.98,2.3
INOD,105.36,5.48,190.4
INSM,96.72,5.27,377.8
INTC,116.96,9.27,14480.2
INTT,16.79,8.39,6.7
IP,34.95,9.73,191.4
IPGP,111.19,6.84,66.6
IPX,36.84,7.75,8.5
IRDM,49.91,9.43,118.4
IREN,56.71,10.07,2973.2
IRS,16.9,11.7,2.8
ISOU,9.93,6.66,1.4
ISSC,19.37,12.88,9.6
JBIO,16.08,5.37,19.9
JBL,376.89,6.96,414.9
JHX,23.89,8.54,184.2
JKS,18.56,6.3,19.4
JOBY,9.36,5.64,316.0
JTAI,7.92,7.03,1.9
KALU,187.7,7.36,39.3
KDK,6.14,6.04,6.3
KEEL,5.52,5.14,267.3
KF,72.91,10.25,1.4
KGC,24.86,5.07,220.5
KLAC,2411.64,1029.24,2207.9
KLIC,111.82,9.6,85.0
KMX,51.57,6.33,132.6
KN,39.45,5.74,36.2
KOD,33.97,8.15,24.4
KOPN,5.13,11.52,45.2
KRMN,49.58,8.09,187.8
KSS,17.32,9.14,90.1
KTB,80.41,5.89,55.8
KTOS,58.78,7.22,270.8
KVHI,8.09,6.17,3.1
KYMR,82.96,6.05,44.0
KZIA,12.54,9.04,2.6
LAR,9.0,11.11,21.8
LASR,70.19,11.95,80.3
LC,18.24,5.92,30.8
LCID,5.17,10.0,86.1
LEN,94.95,5.68,233.1
LEU,158.68,8.23,158.1
LEVI,24.24,5.62,53.4
LFST,8.61,9.54,22.5
LFUS,462.98,5.36,163.8
LGIH,55.39,5.38,19.1
LGN,85.12,5.49,113.4
LIND,23.13,5.62,16.1
LIXT,7.25,5.22,1.4
LMB,81.37,6.17,26.3
LMRI,9.52,5.31,8.7
LOAR,68.91,6.23,40.3
LOMA,12.59,10.83,5.7
LPTH,15.64,9.52,71.3
LQDA,71.62,9.77,114.3
LRCX,362.52,12.65,3127.5
LSCC,142.86,7.92,305.4
LTBR,9.16,5.05,10.6
LTM,51.47,8.54,39.8
LTRX,6.88,6.67,11.6
LUNR,30.64,15.47,623.8
LUV,44.29,6.98,253.6
LWLG,10.04,8.78,84.0
LYG,5.42,5.04,130.1
M,25.04,8.12,165.9
MAKO,7.34,7.47,1.7
MAMA,14.79,8.43,7.3
MARA,13.61,7.84,540.0
MBX,37.25,20.2,22.6
MCHP,92.94,5.72,1055.1
MCS,22.32,5.73,3.2
MDA,40.83,8.19,51.0
MEI,11.42,8.25,9.0
MGTX,9.6,5.03,8.1
MHK,109.35,7.47,67.3
MIRM,99.54,5.89,77.2
MKSI,345.32,9.25,343.4
MLGO,5.21,6.11,6.2
MLKN,15.59,5.05,11.2
MMED,15.47,5.17,11.3
MMYT,41.74,6.86,44.4
MNRO,16.08,13.16,20.9
MNTS,16.3,43.74,187.6
MOD,271.51,5.17,407.5
MOS,21.09,6.41,186.3
MOV,38.29,6.21,10.3
MOVE,18.12,7.66,1.4
MP,57.18,6.98,423.7
MPLT,30.35,9.17,8.4
MPWR,1589.55,7.91,1157.5
MRAM,24.2,5.86,126.4
MRCY,119.32,11.71,71.2
MRNA,49.64,7.94,260.6
MRVL,280.71,11.13,13810.0
MSAI,5.78,8.04,4.4
MT,69.09,8.27,160.7
MTA,7.18,7.97,4.0
MTRN,246.0,9.8,69.1
MTSI,374.76,5.74,633.9
MTZ,358.5,6.83,458.3
MU,995.87,11.66,48855.9
MUX,18.47,6.82,20.2
MWH,31.89,6.34,79.0
MXL,81.09,12.7,437.4
MYE,26.45,5.84,6.7
NAVN,22.63,8.43,86.0
NB,5.42,11.98,21.7
NBTX,35.33,5.31,2.7
NCLH,19.06,6.36,389.2
NEGG,18.61,10.91,2.2
NEM,97.59,5.2,848.7
NESR,24.86,5.65,44.8
NEXA,12.91,6.61,14.1
NKLR,5.24,6.29,2.0
NN,22.78,5.71,61.1
NNE,23.55,6.49,81.8
NOK,14.09,5.15,1876.0
NOVT,162.41,5.07,78.5
NRIX,16.98,10.98,43.2
NUAI,5.46,21.88,38.2
NUTX,147.01,10.03,17.0
NVAX,9.03,5.49,50.1
NVCR,17.71,6.37,25.2
NVEC,113.85,8.74,20.5
NVMI,559.62,10.09,236.6
NVTS,22.21,8.34,976.5
NWPX,129.22,5.65,17.0
NX,16.9,6.56,7.6
NXE,9.75,5.18,70.2
NXPI,302.55,5.95,1217.4
NXT,119.68,6.9,337.5
OC,121.41,5.5,127.9
ODFL,247.76,5.01,451.3
OFRM,18.66,7.61,6.3
OGC,25.25,5.12,7.5
OI,9.05,8.38,26.0
OKLO,57.86,7.11,943.6
OLLI,83.65,6.83,169.6
ON,115.96,5.26,1415.1
ONDS,9.83,5.59,1041.1
ONTO,303.53,12.7,354.3
OPLN,38.7,5.48,35.0
OPTX,14.11,10.23,15.1
ORKA,68.47,6.93,75.3
ORLA,10.36,5.93,47.0
ORN,14.05,5.48,5.0
OSIS,231.02,5.99,64.9
OSK,133.96,5.52,102.1
OSS,16.84,6.85,25.5
PAAS,46.53,5.34,263.9
PACK,7.14,6.25,3.3
PAM,88.33,5.66,20.8
PANW,279.53,6.2,2634.0
PAR,14.62,8.46,20.3
PAYP,14.35,6.69,15.5
PDFS,63.85,10.85,55.7
PDYN,6.87,10.99,15.5
PENG,64.33,9.93,188.9
PGY,15.75,8.62,55.9
PI,130.08,6.02,64.0
PICS,10.82,15.11,5.6
PKE,35.91,6.91,10.1
PL,34.17,11.23,596.8
PLAB,30.73,7.33,79.9
PLAY,13.18,5.52,20.0
PLPC,376.47,6.9,36.7
PLSE,26.89,7.6,9.4
POWL,290.5,10.73,171.5
PPTA,23.44,9.74,51.2
PRE,20.69,7.48,5.9
PRKS,46.44,5.35,38.7
PRLB,77.96,5.67,15.1
PSIX,40.58,5.98,29.9
PURR,8.49,12.15,183.9
PWP,15.47,5.17,22.2
PXLW,6.97,10.99,1.2
Q,149.12,6.71,270.0
QCOM,202.96,6.15,5059.9
QH,7.41,128.0,9.7
QUIK,21.8,11.22,11.5
QXO,16.58,10.09,281.2
RACE,365.62,5.5,249.7
RBC,607.46,5.33,175.8
RCAT,12.01,10.23,229.9
RCL,287.96,7.16,817.5
RCUS,23.3,5.33,24.7
RDW,17.09,14.93,1190.7
REAL,9.84,7.89,27.5
RELL,17.37,6.3,6.5
RFIL,18.57,11.2,4.1
RGTI,20.63,6.09,1489.3
RH,159.32,7.15,131.5
RHLD,129.19,7.31,21.9
RICK,26.91,6.2,1.2
RIOT,26.14,8.55,412.2
RIVN,15.54,5.28,527.6
RKLB,114.78,9.26,3299.3
RKT,13.43,7.1,316.9
RLAY,14.24,5.56,69.6
RNA,12.43,6.51,2.6
RNAC,8.06,8.48,2.6
ROCK,39.41,5.12,13.6
ROG,145.99,6.2,39.7
RRX,211.24,5.38,185.9
RUM,7.54,7.71,31.0
RUN,12.55,5.46,118.6
RXT,5.6,5.96,112.6
SA,26.99,7.7,34.1
SAIA,487.14,5.05,186.3
SAN,12.56,5.37,112.8
SANM,246.98,6.77,205.7
SATL,7.52,19.75,95.3
SATS,128.13,11.19,1002.0
SBET,5.43,5.23,45.5
SBSW,9.74,7.27,56.8
SCCO,182.16,8.58,234.7
SCZM,6.69,10.95,4.4
SDHC,13.73,5.86,1.0
SEDG,58.44,7.15,305.1
SEI,76.04,11.43,173.0
SEPN,34.03,11.68,9.9
SERV,7.44,6.59,49.8
SEZL,128.83,6.49,62.0
SG,9.14,6.28,63.1
SGI,72.32,5.65,206.4
SGML,14.73,13.39,54.8
SGRY,14.94,5.21,18.8
SHAK,58.33,7.07,160.0
SHAZ,71.51,13.71,46.7
SHLS,9.89,6.92,60.7
SHMD,5.72,14.4,8.4
SIF,21.74,7.68,1.6
SIFY,16.24,5.94,1.3
SIG,91.75,6.79,80.1
SILC,47.66,6.46,7.8
SIMO,274.34,9.0,295.7
SION,36.05,5.94,13.7
SITM,721.24,8.58,427.6
SKY,80.46,7.09,61.2
SKYW,89.71,5.29,33.4
SLDB,7.22,9.23,8.1
SLN,6.68,11.33,1.4
SLS,7.75,8.39,88.8
SLSR,8.88,6.99,1.3
SMCI,31.97,9.22,2270.8
SMTC,163.57,6.02,602.4
SMX,13.91,8.08,2.1
SN,135.59,5.75,332.7
SNDK,1881.51,14.5,18070.0
SOFI,16.67,5.04,1222.2
SONO,15.44,5.25,22.4
SPCE,5.73,21.66,328.3
SPHR,150.77,6.18,88.3
SPIR,19.79,20.89,33.7
SPKL,12.74,10.49,1.5
SPRC,9.31,7.51,24.9
SQM,80.44,8.35,100.9
SRI,7.41,6.47,1.2
SRZN,23.37,7.35,2.3
SSRM,26.32,7.17,72.2
SSTK,14.47,5.62,9.3
SSYS,9.0,6.38,10.5
ST,49.85,6.02,132.1
STAK,8.12,7.12,14.0
STM,78.12,10.43,958.3
STNE,11.25,6.13,68.6
STRL,838.55,8.87,570.5
STX,868.09,6.38,2669.3
SUPV,10.89,12.73,7.9
SVM,10.51,9.82,42.1
SW,42.69,9.6,199.3
SWIM,5.69,6.75,3.8
SWK,83.13,7.31,109.9
SYNA,136.08,5.64,126.2
SYRE,80.77,7.58,76.3
TAC,13.37,8.0,24.9
TATT,43.98,7.29,9.5
TE,8.47,9.57,466.6
TECK,63.6,6.16,205.8
TEO,15.98,12.3,9.7
TER,381.4,9.73,1340.0
TEX,62.78,5.49,65.8
TGB,6.85,6.53,35.9
TGEN,5.71,7.33,3.4
TGS,33.36,8.59,12.8
THC,173.17,5.1,261.3
TIC,8.34,5.04,18.0
TMC,5.13,6.21,35.3
TOI,5.13,9.62,8.6
TOL,147.21,5.98,156.8
TOYO,13.5,7.14,8.7
TPC,73.61,7.12,35.5
TRDA,6.31,5.7,2.2
TREX,46.34,8.3,76.7
TROX,7.74,8.25,21.4
TRT,10.27,6.1,19.4
TSAT,50.12,14.19,16.0
TSEM,258.34,10.62,562.7
TTAM,16.5,5.3,4.7
TTMI,187.21,8.77,463.0
TWIN,20.05,6.42,1.6
TWST,74.05,9.27,109.3
TXN,297.1,5.35,2499.5
UA,5.83,5.42,17.1
UAA,6.01,5.44,42.4
UAL,112.61,9.56,603.6
UAMY,7.33,6.85,90.1
UCTT,104.83,15.32,102.5
UEC,10.63,12.85,144.1
ULCC,6.07,9.67,24.2
UMAC,25.72,12.56,258.2
UMC,20.68,9.42,367.5
UNIT,12.52,7.84,22.2
UP,7.57,9.39,1.5
UPS,108.65,5.22,588.0
URBN,77.38,6.45,100.3
URGN,29.5,5.36,19.1
USAR,22.56,10.97,438.7
UUUU,15.08,10.15,180.2
VAC,92.87,5.86,46.1
VATE,17.3,7.79,1.1
VECO,71.55,8.51,85.4
VELO,30.61,34.96,96.8
VERA,33.65,6.42,37.6
VFC,17.49,6.58,157.7
VIAV,50.24,7.3,328.1
VICR,298.06,8.18,241.6
VIK,93.18,5.31,313.8
VLRS,7.65,5.96,4.6
VMET,11.74,8.2,2.6
VOR,14.09,8.38,11.3
VOXR,5.01,7.05,2.7
VOYG,47.87,15.96,132.5
VPG,141.7,15.91,82.4
VRT,297.88,6.01,1950.9
VSAT,72.71,18.23,218.4
VSEC,193.16,11.54,74.9
VSH,58.6,7.23,459.2
VST,146.38,5.66,764.9
VSXY,78.78,6.12,206.8
VVX,90.05,5.14,41.6
W,77.68,13.12,283.3
WATT,24.17,5.45,7.9
WDC,529.29,8.0,3371.6
WEST,9.49,6.27,5.8
WGS,60.99,12.28,65.9
WHR,42.41,5.73,117.0
WING,153.88,5.69,182.3
WKEY,7.95,10.26,1.5
WLFC,191.84,5.83,26.8
WNC,8.94,8.23,5.4
WS,43.5,5.89,9.2
WSM,218.74,5.7,244.5
WULF,25.35,9.31,658.8
WW,19.58,6.01,4.5
WWD,388.21,5.7,257.0
WWW,18.22,6.12,21.4
WYFI,24.55,7.58,47.2
XPO,227.65,5.27,374.2
XPOF,6.36,6.18,3.8
XXI,5.72,7.12,9.5
YSS,33.72,22.09,64.2
