Ticker,Price,Gain,Vol
CCI,93.79,5.83,342.7
CCOI,17.29,5.49,20.0
CHPT,8.31,9.2,4.5
CHRN,23.36,22.69,6.9
CLPT,14.32,7.67,8.7
CNC,62.7,5.29,301.5
CNMD,35.13,6.26,16.4
CODX,5.76,11.41,75.8
COLL,32.69,5.25,15.0
CRBP,8.01,8.54,6.2
CRMT,7.85,6.51,1.5
CRSP,56.95,9.35,88.1
CSTL,21.6,5.93,10.6
CUE,29.64,10.14,3.9
CVRX,5.88,9.09,2.3
CXW,23.06,6.22,24.0
DCBO,17.72,5.73,3.5
DQ,16.88,5.11,15.3
DSGX,77.91,5.13,37.3
DSP,12.72,5.12,3.7
DTIL,6.41,6.13,2.3
DXYZ,43.51,7.62,393.8
EBS,8.44,6.43,6.8
ELTX,13.93,11.17,1.7
ENOV,22.86,6.03,30.4
ENVA,167.86,5.64,29.6
EOLS,6.6,9.45,4.7
EPC,19.76,6.64,17.3
ERIE,219.51,5.92,38.5
ESTA,76.49,5.63,31.4
EVC,9.07,5.47,32.0
EVER,19.22,7.02,13.8
FBYD,15.22,8.1,1.3
FDMT,10.01,5.04,7.7
FJET,9.57,9.5,25.2
FLGT,19.5,7.5,9.7
FLNC,27.15,9.26,415.6
FNGD,32.89,7.27,18.1
FOA,20.18,5.71,1.1
FOXX,5.25,83.57,21.4
FPS,64.59,8.05,366.0
FTK,24.82,6.98,7.0
FTRE,17.25,10.36,19.4
FWRD,10.35,7.03,19.7
GCMG,10.66,6.81,4.3
GENB,14.7,13.87,11.3
GENI,6.36,7.98,36.3
GEO,25.15,6.57,39.3
GKOS,121.69,7.08,146.2
GRAL,66.55,8.87,54.7
GRPN,18.53,6.8,42.1
HAE,69.85,6.03,61.4
HNGE,62.98,7.36,91.0
HOOD,88.33,6.61,2139.3
HPP,13.95,5.12,16.3
HRI,140.46,6.43,62.9
HUM,349.8,6.8,492.9
HYLN,7.62,17.96,36.7
IART,17.56,9.07,16.2
ICLR,152.8,6.18,144.2
IMDX,6.55,8.62,2.1
INBK,24.24,5.3,1.2
INDV,37.45,5.7,72.7
INGN,6.31,5.52,2.8
INOD,121.5,12.22,332.9
IRDM,52.07,6.33,106.1
ISSC,18.14,7.27,10.0
JLHL,36.25,5.26,1.0
KIDS,18.1,6.97,2.7
KKR,95.46,5.45,472.1
KMTS,20.45,8.66,5.9
KRT,28.12,5.63,3.0
KTOS,63.4,8.51,308.5
LC,17.57,7.2,28.0
LESL,5.33,14.13,9.3
LFVN,9.31,11.9,4.7
LGIH,50.61,6.98,19.3
LINK,5.25,5.21,1.1
LMRI,8.24,6.05,8.5
LNZA,6.99,28.26,1.0
LOVE,16.35,5.96,2.1
LPTH,17.62,12.8,68.1
LQDA,62.54,12.3,116.0
M,23.03,5.64,148.2
MAN,32.01,5.4,25.2
MANU,22.62,7.15,10.2
MDT,81.93,5.11,914.3
MDWD,14.45,5.24,1.7
MH,12.02,5.07,4.7
MNTS,15.79,20.35,158.7
MPLT,30.1,6.21,8.1
MRCY,117.82,5.58,65.3
MRNA,51.59,5.16,393.3
NCLH,19.13,5.4,397.8
NEO,11.31,11.54,13.0
NMAX,9.57,11.8,12.1
NN,23.59,9.36,60.1
NRGV,6.49,10.75,29.5
NTLA,14.75,13.29,82.0
NUVB,5.17,9.53,19.5
NVCR,17.99,11.39,27.2
NVRI,19.7,10.99,58.6
OCUL,8.8,5.39,23.6
ODC,84.08,8.97,6.1
OFIX,10.34,6.38,5.5
OMDA,18.21,5.08,22.1
ONT,17.49,6.0,13.5
OPFI,8.45,5.62,6.5
OPRX,5.38,8.69,2.8
OPY,100.44,6.49,6.8
ORKA,62.28,8.88,77.8
OSCR,23.6,15.12,191.3
OTF,11.49,5.41,24.5
OUST,47.09,7.12,214.6
OWL,10.19,5.16,232.9
PAL,6.48,7.64,2.2
PCLA,8.03,30.15,20.9
PDM,8.92,5.69,8.3
PESI,10.24,5.13,2.7
PGY,15.46,10.74,63.5
PIII,11.02,9.65,43.7
PLSE,26.94,7.8,9.8
PPC,28.97,5.04,39.8
PRAA,15.04,7.28,10.4
PSNL,12.1,12.24,26.1
PTGX,102.79,7.74,54.1
QDEL,15.3,12.5,23.7
QTTB,14.0,14.85,18.1
RCAT,14.74,6.89,228.6
RDDT,183.91,8.51,864.9
RDW,21.43,15.09,1081.3
RHI,31.6,6.9,54.3
ROLR,6.11,9.11,5.1
RPC,8.14,5.17,3.2
RXST,5.1,6.47,4.8
RXT,5.59,7.29,214.3
SBAC,207.85,5.73,172.6
SDGR,15.85,6.16,19.9
SDOT,11.37,68.44,23.9
SEZL,120.97,6.87,75.5
SIBN,14.88,6.9,11.6
SIFY,16.96,5.93,1.2
SLDB,7.24,5.69,7.8
SLG,47.12,5.86,46.2
SLN,6.85,6.86,1.3
SLS,9.04,10.38,91.3
SMTI,22.12,5.48,1.1
SNAP,6.07,5.93,247.7
SND,5.71,11.96,1.6
SOLV,82.42,5.18,181.1
SPIR,20.04,5.25,35.3
SPRB,53.17,8.4,2.6
SPRC,11.54,21.99,24.7
SRAD,14.23,5.72,34.1
STAA,29.86,5.66,33.3
STEP,46.38,6.3,60.9
STFS,10.75,8.04,3.2
STI,22.71,350.6,114.9
STRO,28.68,5.52,10.5
SUNB,81.29,5.08,193.3
SUPX,10.37,6.14,3.2
SYRE,78.48,6.75,72.8
TATT,45.95,7.31,9.0
TEM,52.26,10.0,355.4
TJGC,6.68,9.33,2.5
TLX,9.54,8.78,1.5
TLYS,5.27,18.69,1.9
TNDM,19.45,7.88,51.0
TRDA,7.0,6.38,4.7
TRT,12.67,6.2,19.9
TSAT,54.99,17.53,12.9
TSHA,5.89,6.13,12.9
ULH,17.33,6.52,1.1
UMAC,32.3,11.92,234.8
UNH,396.47,5.16,2584.6
UPST,32.27,6.54,145.1
VECO,63.66,5.29,78.5
VERA,33.38,6.75,38.5
VG,13.16,5.11,235.3
VOR,14.32,6.55,12.8
VOYG,47.7,6.09,116.1
VRTS,148.85,5.62,15.0
VSA,6.45,5.56,4.2
VWAV,5.83,5.62,3.1
WASH,33.22,5.26,5.0
WD,51.69,6.97,18.7
WGS,56.27,6.13,69.2
WOLF,67.06,8.74,682.9
WPP,18.58,5.57,8.1
WVE,6.09,5.73,26.3
WW,17.26,7.04,4.8
XNCR,12.01,5.17,8.3
XPRO,16.59,8.43,15.6
YELP,23.63,7.31,35.0
ZBIO,18.38,5.63,9.9
ZD,47.95,7.66,26.7
