Ticker,Price,Gain,Vol
TEAM,83.17,6.92,403.4
TEM,61.6,6.34,386.5
TNET,53.19,7.48,17.3
TRUP,26.15,5.57,9.6
TTD,19.15,5.92,420.0
U,30.19,5.63,215.1
UAMY,7.7,6.06,62.3
UNCY,5.28,12.58,16.9
UPB,7.28,5.2,4.8
UPWK,9.02,7.89,28.5
UTI,47.02,9.94,48.0
UTZ,8.19,6.36,13.5
VERX,12.52,9.06,21.8
VITL,12.31,5.85,27.5
VNET,8.81,9.58,51.8
WDAY,130.27,6.41,651.1
WEAV,6.41,7.01,5.7
WEN,8.94,7.84,232.2
WIX,48.88,7.74,75.1
WLY,51.01,5.15,31.2
WPP,16.27,5.04,10.6
WSHP,8.56,9.88,5.6
WTO,9.6,34.45,3.2
WTW,275.04,5.23,186.1
XXI,5.38,8.69,8.3
XZO,17.99,6.64,3.5
YELP,26.25,7.06,31.8
ZBIO,28.0,10.32,22.7
ZETA,20.84,5.89,181.5
ZSQR,12.02,13.61,9.6
