Ticker,Type
WMS,Big Move
WTTR,Pullback
WWW,Big Move
WYHG,Pullback
XE,Big Move
XERS,Pullback
XXI,Big Move
XYZ,Big Move
YEXT,Big Move
YXT,Big Move
Z,Big Move
ZG,Big Move
ZIM,Big Move
ZS,Big Move
