Ticker,Type
VICR,Pullback & Big Move
VIST,Pullback
VLRS,Big Move
VOR,Big Move
VOYG,Big Move
VRDN,Big Move
VREX,Big Move
VSAT,Big Move
VSCO,Big Move
VSEC,Big Move
VSH,Big Move
VST,Big Move
VSTS,Pullback
W,Big Move
WATT,Big Move
WEN,Pullback
WERN,Big Move
WGS,Big Move
WRD,Big Move
WSC,Pullback
WTI,Pullback
WW,Big Move
WYFI,Pullback
XERS,Pullback & Big Move
XMTR,Big Move
XNCR,Big Move
XP,Big Move
XPOF,Big Move
XRN,Big Move
YETI,Big Move
ZGN,Big Move
