Ticker,Type
NOW,Pullback
NTES,Big Move
NTGR,Pullback
NUTX,Pullback
NVAX,Big Move
NVEC,Big Move
OGC,Big Move
ONDS,Big Move
OPTX,Big Move
PACK,Big Move
PCT,Big Move
PCVX,Big Move
PDFS,Big Move
PDYN,Big Move
PESI,Big Move
PHVS,Pullback
PKE,Big Move
PKOH,Big Move
PL,Big Move
PLAB,Big Move
PLAY,Big Move
PLPC,Big Move
POWI,Big Move
PRCH,Pullback & Big Move
PRCT,Pullback
PRG,Pullback
PRM,Pullback
PSIX,Big Move
PSNL,Big Move
PURR,Big Move
PVH,Big Move
QFIN,Big Move
QS,Big Move
QUIK,Big Move
RAPP,Big Move
RIOT,Big Move
RMBS,Big Move
ROG,Big Move
ROLR,Big Move
RUM,Big Move
RYTM,Pullback
SA,Big Move
SBSW,Big Move
SCCO,Big Move
SDGR,Pullback
SEDG,Big Move
SEPN,Big Move
SEZL,Big Move
SHLS,Big Move
SIF,Big Move
SIMO,Big Move
SKE,Big Move
SKLZ,Big Move
SLN,Big Move
SMR,Big Move
SMX,Big Move
SNDK,Big Move
SOLS,Pullback
SPHR,Pullback
SPT,Pullback
SPXC,Big Move
SRRK,Big Move
STEM,Big Move
STFS,Big Move
STM,Big Move
STOK,Big Move
STRL,Big Move
STRO,Big Move
SUPV,Big Move
SVM,Big Move
SXC,Big Move
SXI,Big Move
TATT,Big Move
TBI,Big Move
TDUP,Pullback
TE,Big Move
TEO,Big Move
TER,Big Move
TGB,Big Move
TGEN,Big Move
THR,Big Move
TIGO,Pullback
TIGR,Big Move
TITN,Big Move
TKR,Big Move
TRT,Big Move
TSAT,Big Move
TSSI,Big Move
TWIN,Big Move
TWN,Big Move
TWST,Big Move
TX,Big Move
TXN,Big Move
U,Pullback
UAL,Big Move
UFPT,Pullback
ULCC,Big Move
ULH,Big Move
UMC,Big Move
UNIT,Pullback
UPST,Big Move
USAR,Big Move
VAC,Big Move
VIAV,Big Move
VICR,Big Move
VLRS,Big Move
VNET,Pullback
VOXR,Big Move
VSCO,Big Move
VST,Big Move
W,Big Move
WDC,Big Move
WLDN,Pullback
WOLF,Big Move
WRBY,Pullback
WULF,Big Move
XERS,Pullback
XPEV,Big Move
YSS,Big Move
ZBRA,Pullback
ZM,Pullback
