Ticker,Type
TYL,Big Move
U,Big Move
UP,Big Move
UPWK,Big Move
USAR,Big Move
UTI,Big Move
VAC,Big Move
VG,Big Move
VNET,Big Move
VRSK,Big Move
VSH,Big Move
VUZI,Pullback
WATT,Big Move
WAY,Big Move
WEAV,Big Move
WEST,Big Move
WTTR,Pullback
WYFI,Big Move
WYNN,Big Move
XGN,Big Move
XZO,Big Move
ZIM,Big Move
ZM,Big Move
ZS,Pullback
ZSQR,Big Move
