Ticker,Price,Gain,Vol
GFS,81.35,14.92,342.0
GLW,191.89,6.2,2831.3
GLXY,29.57,6.48,147.9
GPCR,38.79,5.21,34.0
GRPN,18.22,5.2,33.4
GRRR,14.26,6.34,12.0
GT,5.87,5.2,60.7
GTX,33.22,8.21,93.9
HCAI,10.66,18.18,36.7
HCKT,10.64,5.98,5.1
HIMX,19.89,6.25,107.9
HOV,115.46,17.8,12.9
HROW,32.96,6.8,33.6
HTFL,29.2,6.65,33.4
HUT,105.26,9.07,510.2
IBM,252.97,12.43,1623.6
IMNM,22.96,6.64,22.3
IMUX,12.3,6.49,3.2
INFQ,14.7,31.48,156.7
INV,6.69,7.9,16.1
IONQ,58.89,12.24,1660.1
IPWR,6.88,19.86,3.8
IREN,58.06,10.15,2874.9
JBLU,5.01,5.92,122.6
KRRO,11.2,11.89,1.3
KTB,69.38,6.59,60.7
KURA,11.13,7.64,16.2
LASR,76.43,7.19,100.7
LE,11.57,6.83,2.6
LGIH,46.23,5.04,21.1
LILA,8.2,9.04,2.7
LITE,964.5,11.11,5905.7
LMRI,8.18,10.54,8.5
LWLG,13.17,12.66,141.8
MAKO,8.65,5.88,1.3
MBC,7.6,6.74,24.8
MBI,6.3,5.35,2.4
METC,13.91,5.38,21.6
MLGO,5.95,11.01,5.5
MLTX,18.47,8.33,16.2
MLYS,30.23,6.33,33.0
MNTS,7.55,21.38,13.2
MP,61.74,9.27,434.9
MPLT,29.28,5.29,8.0
MRAM,32.45,12.13,213.0
MRLN,7.12,7.23,11.6
MX,5.76,13.83,12.4
NBIS,219.93,14.65,3437.1
NKLR,5.94,8.39,3.0
NRGV,5.03,5.01,25.9
NRIX,17.53,6.76,16.0
NUCL,11.25,12.05,4.5
NVTS,24.38,6.05,697.9
OCC,10.84,6.27,3.0
OCS,31.0,11.07,13.6
OPTX,10.94,21.29,10.9
OSS,16.51,5.23,35.0
OUST,35.09,13.67,152.9
PII,66.27,5.09,75.9
PIII,13.86,43.03,42.3
PSIX,39.59,7.12,59.2
QBTS,25.74,33.37,658.8
QCOM,213.41,5.38,6095.4
QMCO,9.41,15.32,5.3
QS,8.38,9.26,208.1
QUBT,11.41,19.35,265.1
RELL,18.42,8.67,4.1
RGNX,6.75,13.07,14.0
RGTI,22.04,30.57,621.0
RILY,10.16,7.4,8.7
RJET,21.95,6.5,2.8
RL,374.9,13.87,245.1
RLYB,15.38,5.49,9.0
RMBS,141.82,6.18,383.0
RNW,5.85,5.41,5.5
RUM,8.06,9.36,24.5
RUN,14.44,5.51,114.3
SCVL,17.27,9.51,6.0
SDGR,13.23,7.39,17.6
SEDG,63.0,12.06,233.9
SENS,6.16,7.88,7.3
SERV,8.81,5.13,35.4
SGHT,5.14,5.76,1.0
SGMT,7.0,5.26,29.1
SHAZ,57.7,14.83,29.7
SHMD,7.45,6.73,8.0
SION,41.75,5.7,16.7
SIRI,28.99,7.17,136.3
SKLZ,8.31,15.26,14.3
SKYT,37.0,5.32,45.1
SMJF,5.03,14.06,2.2
SMR,11.33,9.05,370.8
SNDK,1542.24,10.75,20171.0
SPOT,489.93,13.06,1240.3
SPRY,8.23,5.51,15.3
STEP,54.74,5.27,46.2
STX,810.46,7.91,3503.1
SUPV,8.36,7.32,6.7
SWIM,5.16,5.52,4.3
TOYO,14.35,6.22,3.5
TSEM,279.01,5.49,598.1
TWST,58.83,9.64,82.6
UP,7.97,21.68,1.5
USAR,24.29,7.62,451.0
UUUU,17.86,6.44,213.9
VEEE,6.7,10.56,2.5
VELO,20.33,9.83,53.3
VIVO,5.16,16.48,7.4
VSCO,50.55,5.95,92.9
VSH,42.17,5.0,173.5
WATT,28.84,14.13,14.4
WDC,486.46,5.84,3659.0
WGS,47.33,5.81,89.5
WKEY,9.75,8.45,1.1
WNC,7.43,6.75,7.2
WOLF,69.5,18.56,511.4
WSM,191.94,6.49,223.9
WULF,22.92,5.96,643.7
WWW,16.17,5.82,20.1
WYFI,29.55,22.16,50.9
XMAX,8.6,5.52,13.2
YSS,28.45,10.06,72.5
