Ticker,Type
PTON,Pullback
PTRN,Big Move
PVLA,Pullback
QBTS,Big Move
QDEL,Pullback
QS,Big Move
QTWO,Big Move
QUBT,Big Move
RACE,Big Move
RDDT,Big Move
REAL,Pullback
RGTI,Big Move
RHI,Big Move
ROOT,Pullback
RTB,Big Move
RUM,Big Move
RXST,Big Move
SBET,Big Move
SE,Pullback
SGHC,Pullback
SGMT,Big Move
SHAK,Big Move
SHOP,Big Move
SIBN,Pullback
SLN,Big Move
SMR,Big Move
SMWB,Big Move
SONO,Big Move
SONY,Big Move
SPSC,Big Move
SPT,Big Move
SSTK,Big Move
STTK,Pullback
SVV,Big Move
SWKS,Big Move
TASK,Big Move
TENX,Big Move
TEX,Pullback
TME,Big Move
TOST,Big Move
TPC,Pullback
TRAX,Big Move
TRIP,Pullback
TRT,Big Move
TSN,Big Move
TTAN,Big Move
TTWO,Big Move
TYL,Big Move
U,Pullback & Big Move
UAMY,Big Move
ULS,Big Move
UMAC,Big Move
UPWK,Pullback
USAR,Big Move
VEEE,Big Move
VELO,Big Move
VIA,Big Move
VSAT,Pullback
VYNE,Big Move
VYX,Big Move
W,Big Move
WEAV,Big Move
WK,Big Move
WRD,Big Move
WRLD,Pullback
WSHP,Big Move
XPOF,Big Move
XYZ,Big Move
YELP,Pullback & Big Move
YEXT,Big Move
YSS,Big Move
ZBIO,Big Move
ZETA,Big Move
ZS,Pullback
