Ticker,Price,Gain,Vol
MBC,7.24,6.16,20.8
MDB,427.69,5.01,797.9
MDLN,34.43,7.73,273.1
MLTX,13.38,6.61,20.2
MNRO,14.29,10.78,13.7
MPWR,1380.62,8.06,873.5
MRNA,182.56,5.56,2781.6
MU,1096.16,5.0,24521.6
MUX,20.09,6.41,20.5
NCT,6.0,5.26,14.0
NEWP,6.91,7.8,5.6
NG,7.77,5.57,47.6
NOVT,144.17,7.34,50.9
NTRA,390.9,5.47,473.3
OCS,10.71,5.62,2.1
OCUL,10.5,5.11,22.9
OMER,21.05,13.85,30.4
ONEW,10.26,7.21,1.2
ONON,29.39,7.58,288.4
ORIC,13.5,6.55,16.5
OUST,40.25,5.59,71.5
OWLT,5.53,11.04,1.2
PCLA,7.21,8.42,6.6
PONY,7.29,5.96,26.0
PRTA,8.99,5.64,3.8
PS,51.38,6.53,32.0
RARE,15.61,6.59,106.6
RCEL,11.49,6.0,3.1
RDIB,16.45,6.82,8.1
RGC,6.23,5.24,1.1
RILY,6.13,5.69,3.4
RJET,19.28,6.7,1.5
RLAY,19.35,6.38,64.9
RMBS,105.24,8.54,235.0
ROG,137.96,6.25,27.2
RRGB,7.47,6.56,2.4
RSKD,7.01,10.39,11.2
RTB,9.55,13.15,1.6
RYAM,9.16,8.02,6.2
SA,32.56,5.3,17.3
SAIL,21.37,5.17,96.5
SBH,16.96,5.21,19.9
SCZM,9.55,5.76,4.4
SGRY,15.8,15.67,37.4
SHAZ,63.21,5.47,83.2
SHOP,147.74,7.12,1313.7
SIMO,283.26,5.3,208.8
SLS,12.02,5.72,94.9
SNDK,1887.04,6.82,17711.5
SPTX,22.39,6.01,5.8
SRAD,13.6,8.45,27.9
SRRK,51.19,6.29,107.3
SRZN,17.6,6.47,3.8
SSMR,16.99,5.2,10.9
STTK,6.5,6.38,7.3
SVCO,8.04,9.39,2.4
SVRN,33.93,15.02,2.7
TANH,15.05,16.94,2.9
TBI,9.94,7.93,3.0
TGB,9.36,7.96,46.5
THO,73.8,5.52,55.4
TKNO,8.77,5.16,1.6
TLX,11.95,5.66,4.3
TNGX,25.53,14.33,64.5
TRAX,41.03,5.23,28.3
TRLV,12.47,8.43,26.5
TSSI,9.3,6.04,6.9
TTAN,61.56,8.9,264.5
TWLO,284.53,6.94,479.5
USDE,13.54,7.46,54.7
VERA,36.26,5.87,92.6
VICR,268.34,19.85,168.5
VIR,11.5,5.7,25.8
VKTX,40.85,35.67,148.8
VMAR,8.01,6.52,2.1
VNCE,10.14,11.06,4.1
VPG,69.91,7.64,20.8
VVV,28.67,7.7,72.1
WEST,8.17,6.24,2.4
WEYS,46.87,5.56,1.3
WSHP,5.95,14.42,4.8
XHLD,11.73,12.14,37.3
XMTR,105.13,5.63,66.3
XPON,5.3,9.28,23.5
XRAY,9.95,5.4,45.6
